timestamp,close_binance,volume_binance,close_coinbase,volume_coinbase,cb_gap,std_cb_gap
2024-01-06 00:00:00,44068.8,879.60338,44060.62,11.4729112,-8.180000000000291,-0.6765087329098329
2024-01-06 01:00:00,43970.64,857.49986,43943.55,11.46639542,-27.089999999996508,-1.963098671387846
2024-01-06 02:00:00,43909.31,718.07637,43925.96,23.15889867,16.650000000001455,1.0128634602375866
2024-01-06 03:00:00,43931.1,668.28232,43933.89,17.23910363,2.790000000000873,0.0698631140022836
2024-01-06 04:00:00,43850.0,422.35739,43870.89,13.17368036,20.889999999999414,1.301342642635537
2024-01-06 05:00:00,43698.72,1174.66016,43704.85,13.61971648,6.129999999997381,0.2971085076835596
2024-01-06 06:00:00,43454.7,1659.55792,43460.81,20.46675513,6.110000000000582,0.2957477568234091
2024-01-06 07:00:00,43653.2,986.22209,43661.28,13.98390577,8.080000000001746,0.4297817165697703
2024-01-06 08:00:00,43692.33,813.66676,43690.65,15.35735748,-1.680000000000291,-0.2342647032901207
2024-01-06 09:00:00,43651.9,562.07964,43640.46,8.19712103,-11.440000000002328,-0.8983111231500118
2024-01-06 10:00:00,43694.48,677.68295,43700.23,7.87783837,5.75,0.2712542413367393
2024-01-06 11:00:00,43671.96,396.12062,43679.71,3.09428169,7.75,0.4073293273735738
2024-01-06 12:00:00,43607.96,531.76575,43608.16,7.57444756,0.2000000000043655,-0.1063541224151794
2024-01-06 13:00:00,43704.07,473.0935,43738.15,4.11544356,34.080000000001746,2.198757835048619
2024-01-06 14:00:00,43828.21,998.40603,43823.11,8.53415646,-5.099999999998545,-0.466953100412989
2024-01-06 15:00:00,43867.17,606.8731,43863.26,3.58501531,-3.909999999996217,-0.385988424220914
2024-01-06 16:00:00,43872.34,762.52286,43884.85,9.99894197,12.510000000002035,0.7311880321413786
2024-01-06 17:00:00,43963.72,618.69382,43987.06,7.41587109,23.339999999996508,1.4680346230304613
2024-01-06 18:00:00,43995.89,883.24997,43996.17,15.58632777,0.2799999999988358,-0.1009111189740823
2024-01-06 19:00:00,43906.36,706.77767,43908.53,9.15141486,2.1699999999982538,0.0276798373306866
2024-01-06 20:00:00,43826.44,727.31918,43825.32,24.07249376,-1.1200000000026191,-0.1961636791999655
2024-01-06 21:00:00,43889.43,583.21345,43895.22,11.71606085,5.790000000000873,0.2739757430575354
2024-01-06 22:00:00,43878.61,480.5904,43865.63,6.64241759,-12.9800000000032,-1.003088939398434
2024-01-06 23:00:00,43968.32,646.74625,43970.91,13.41082527,2.5900000000037835,0.0562556053987981
2024-01-07 00:00:00,44119.11,1359.49776,44113.75,16.31627767,-5.360000000000582,-0.4846428615979161
2024-01-07 01:00:00,43967.72,668.136,43971.13,9.4759151,3.4099999999962165,0.1120463906733854
2024-01-07 02:00:00,43930.28,741.95675,43932.95,14.95105317,2.6699999999982538,0.0616986088398953
2024-01-07 03:00:00,43940.41,627.84726,43937.5,9.04001765,-2.9100000000034925,-0.3179508812029918
2024-01-07 04:00:00,44000.0,545.34387,43995.29,8.71894414,-4.709999999999127,-0.4404184586358458
2024-01-07 05:00:00,43885.47,519.68969,43877.14,6.52667737,-8.330000000001746,-0.6867143643626945
2024-01-07 06:00:00,44022.0,705.67701,44024.14,18.9985681,2.139999999999418,0.0256387110402133
2024-01-07 07:00:00,44080.0,576.4073,44089.44,12.37115698,9.440000000002328,0.5223127750748574
2024-01-07 08:00:00,44017.99,866.45352,44017.01,6.74799819,-0.9799999999959256,-0.1866384231769316
2024-01-07 09:00:00,43938.9,745.22164,43940.66,8.70090858,1.7600000000020373,-0.0002155553066069
2024-01-07 10:00:00,43960.0,673.28346,43963.57,9.52302661,3.569999999999709,0.1229323975565698
2024-01-07 11:00:00,44061.1,738.77639,44054.06,12.51665545,-7.040000000000873,-0.5989459338688768
2024-01-07 12:00:00,44088.63,637.81941,44091.9,6.16810999,3.2700000000040745,0.1025211346513417
2024-01-07 13:00:00,44409.31,2234.29499,44402.45,22.55760729,-6.860000000000582,-0.586699176125542
2024-01-07 14:00:00,44402.0,1427.92526,44398.1,16.75202168,-3.900000000001455,-0.3853080487910862
2024-01-07 15:00:00,44047.57,1672.94945,44048.12,19.53959282,0.5500000000029104,-0.0825409823588324
2024-01-07 16:00:00,43922.0,1260.33931,43927.86,23.51849402,5.860000000000582,0.2787383710688048
2024-01-07 17:00:00,44064.84,1223.59528,44065.24,39.78187905,0.4000000000014552,-0.092746613811694
2024-01-07 18:00:00,44106.11,546.77236,44114.56,6.18152344,8.44999999999709,0.4549556074862679
2024-01-07 19:00:00,44244.77,560.18451,44245.18,21.62604971,0.4100000000034924,-0.0920662383813712
2024-01-07 20:00:00,44120.01,527.84094,44125.18,12.51654676,5.169999999998254,0.2317924663859384
2024-01-07 21:00:00,44231.53,551.38125,44233.31,7.39635001,1.7799999999988358,0.0011451955535435
2024-01-07 22:00:00,43862.85,1399.67049,43890.16,15.38369855,27.310000000004948,1.738143668814152
2024-01-07 23:00:00,43929.02,2212.7869,43927.63,34.9273431,-1.389999999999418,-0.2145338158147203
2024-01-08 00:00:00,43632.0,1712.48374,43630.08,20.50709607,-1.9199999999982535,-0.2505937136144023
2024-01-08 01:00:00,43713.06,1111.57206,43717.03,13.09966057,3.970000000001164,0.1501474147640357
2024-01-08 02:00:00,43371.09,2425.01013,43366.07,20.06957067,-5.019999999996799,-0.4615100969713968
2024-01-08 03:00:00,43518.2,2122.92505,43507.96,32.11107952,-10.239999999997965,-0.8166660715276141
2024-01-08 04:00:00,43599.26,1115.01613,43603.58,11.10629432,4.319999999999709,0.1739605548203828
2024-01-08 05:00:00,43641.74,1134.27526,43647.92,20.71563563,6.180000000000291,0.3005103848346785
2024-01-08 06:00:00,43912.87,3381.02051,43908.49,99.59937394,-4.380000000004657,-0.4179660694401444
2024-01-08 07:00:00,43974.55,1527.12031,43978.9,18.69092272,4.349999999998545,0.1760016811108561
2024-01-08 08:00:00,43868.53,829.24271,43876.67,4.75873897,8.139999999999418,0.4338639691507169
2024-01-08 09:00:00,43720.46,1124.68124,43719.37,11.5377349,-1.0899999999965075,-0.1941225529089971
2024-01-08 10:00:00,44088.85,1256.15965,44090.67,24.69435702,1.819999999999709,0.0038666972743396
2024-01-08 11:00:00,44635.99,3426.18407,44633.42,53.05127558,-2.569999999999709,-0.2948181165764725
2024-01-08 12:00:00,45111.09,7517.5607,45136.22,88.29736319,25.130000000004657,1.5898218250339826
2024-01-08 13:00:00,44911.58,3323.31376,44922.17,42.70236145,10.589999999996508,0.6005559495456412
2024-01-08 14:00:00,44783.91,2288.27888,44795.18,45.26558154,11.2699999999968,0.6468214787981847
2024-01-08 15:00:00,44963.04,4083.38544,44966.08,202.56703551,3.040000000000873,0.0868724997568879
2024-01-08 16:00:00,44940.3,2531.38293,44947.21,51.40891842,6.9099999999962165,0.3501777912378458
2024-01-08 17:00:00,45648.0,4294.58934,45649.4,74.34654491,1.4000000000014552,-0.0247090707932767
2024-01-08 18:00:00,46970.01,10702.46628,46982.21,194.19518614,12.19999999999709,0.7100963938053326
2024-01-08 19:00:00,46979.35,6934.53877,46986.75,64.55082755,7.400000000001455,0.3835161873172268
2024-01-08 20:00:00,46774.01,3446.6373,46747.76,32.24787761,-26.25,-1.9059471352526127
2024-01-08 21:00:00,47071.41,2789.04666,47081.02,35.46121357,9.609999999993306,0.5338791573873745
2024-01-08 22:00:00,46999.99,1797.3167,47006.48,23.42478314,6.490000000005239,0.3216020231707245
2024-01-08 23:00:00,46951.04,1940.36827,46949.59,22.5767341,-1.4500000000043656,-0.218616068396162
2024-01-09 00:00:00,46668.88,4454.55224,46671.76,53.65282731,2.8800000000046566,0.0759864928741985
2024-01-09 01:00:00,46556.62,2579.21111,46549.74,41.44341251,-6.880000000004657,-0.5880599269861876
2024-01-09 02:00:00,46779.81,1420.86767,46779.02,20.24103821,-0.7900000000008731,-0.173711290003769
2024-01-09 03:00:00,46926.96,1647.49829,46938.83,15.6340442,11.87000000000262,0.6876440046096312
2024-01-09 04:00:00,46803.54,1286.08627,46806.84,14.61622063,3.2999999999956344,0.1045622609413199
2024-01-09 05:00:00,46714.67,1293.90068,46725.42,9.67166678,10.75,0.6114419564288256
2024-01-09 06:00:00,46788.01,911.5216,46794.11,9.90289839,6.099999999998545,0.2950673813930863
2024-01-09 07:00:00,46825.51,1215.90126,46831.81,8.04677368,6.299999999995634,0.3086748899965718
2024-01-09 08:00:00,46544.65,1331.10707,46536.5,12.56727428,-8.150000000001455,-0.6744676066193597
2024-01-09 09:00:00,46491.99,1571.60244,46485.26,11.37946984,-6.7299999999959255,-0.577854295532831
2024-01-09 10:00:00,46441.89,1685.90791,46434.14,18.8954322,-7.75,-0.6472525894118938
2024-01-09 11:00:00,46615.99,1430.21749,46623.48,14.20150941,7.490000000005239,0.3896395661891417
2024-01-09 12:00:00,46166.35,4416.37703,46182.23,124.20582552,15.880000000004657,0.960474552113623
2024-01-09 13:00:00,46834.0,5041.75722,46852.22,109.2080522,18.220000000001164,1.1196824027764818
2024-01-09 14:00:00,46561.1,2999.84714,46581.09,80.19485585,19.989999999997963,1.2401088539188625
2024-01-09 15:00:00,46868.09,3353.84219,46866.87,85.61004233,-1.2199999999938882,-0.2029674335012131
2024-01-09 16:00:00,46902.88,1950.39781,46901.99,40.91792858,-0.8899999999994179,-0.1805150443055117
2024-01-09 17:00:00,46715.99,1744.55384,46721.89,35.31276672,5.900000000001455,0.2814598727896009
2024-01-09 18:00:00,46640.5,2182.23673,46655.2,47.31352059,14.69999999999709,0.8801902513513757
2024-01-09 19:00:00,46876.01,1433.29461,46882.38,22.54001231,6.369999999995343,0.3134375180078411
2024-01-09 20:00:00,46642.54,1427.66813,46640.87,48.27877534,-1.6699999999982538,-0.233584327859798
2024-01-09 21:00:00,45439.44,17027.62509,45402.77,420.40791226,-36.67000000000553,-2.614898333504897
2024-01-09 22:00:00,46254.0,4757.30303,46262.74,111.01841555,8.739999999997963,0.4746864949616683
2024-01-09 23:00:00,46110.0,2764.38932,46100.74,50.89375648,-9.260000000002035,-0.7499892793698424
2024-01-10 00:00:00,45856.42,2839.97544,45859.86,55.4626315,3.4400000000023283,0.1140875169643538
2024-01-10 01:00:00,45929.3,2013.31088,45907.03,25.21335779,-22.270000000004075,-1.6351577140395896
2024-01-10 02:00:00,45971.09,1108.50161,45973.73,8.81441998,2.640000000006694,0.059657482549917
2024-01-10 03:00:00,46117.1,1002.73836,46116.3,19.79635421,-0.7999999999956344,-0.1743916654335967
2024-01-10 04:00:00,45960.98,1131.61113,45980.06,18.01323003,19.07999999999447,1.1781946897718651
2024-01-10 05:00:00,45975.99,1082.47607,45972.51,10.33986118,-3.479999999995925,-0.3567322807229748
2024-01-10 06:00:00,46006.0,847.24073,45991.99,9.01800446,-14.010000000002035,-1.0731676087073243
2024-01-10 07:00:00,45757.98,1379.97341,45763.76,26.69813711,5.779999999998836,0.2732953676272126
2024-01-10 08:00:00,45329.94,2517.14697,45326.82,38.57943551,-3.12000000000262,-0.3322387652368
2024-01-10 09:00:00,45661.42,2388.37211,45667.43,49.29312877,6.010000000002037,0.2889440025216664
2024-01-10 10:00:00,45532.0,1101.89012,45535.98,13.78719252,3.9800000000032014,0.1508277901943585
2024-01-10 11:00:00,45515.89,2363.70366,45521.11,61.8499718,5.220000000001164,0.2351943435370573
2024-01-10 12:00:00,44670.53,5540.87031,44695.63,146.12884498,25.099999999998545,1.5877806987430143
2024-01-10 13:00:00,45118.01,4518.06082,45117.31,79.86945254,-0.7000000000043656,-0.167587911132349
2024-01-10 14:00:00,44884.0,3293.59955,44870.79,90.60708077,-13.209999999999129,-1.0187375742923923
2024-01-10 15:00:00,45546.4,4166.8193,45559.33,115.18727291,12.930000000000293,0.759763800208995
2024-01-10 16:00:00,45311.1,3383.80525,45298.59,87.73060341,-12.510000000002035,-0.9711112941796984
2024-01-10 17:00:00,46401.89,5565.30304,46350.36,91.0989912,-51.52999999999884,-3.6259362227581216
2024-01-10 18:00:00,46527.33,4249.44238,46517.55,111.84821071,-9.779999999998836,-0.7853688017392015
2024-01-10 19:00:00,46489.18,4609.96145,46488.15,74.51276433,-1.0299999999988358,-0.1900403003280505
2024-01-10 20:00:00,46127.0,10674.42987,46155.37,348.65179202,28.37000000000262,1.810263464413516
2024-01-10 21:00:00,45946.0,8142.82709,45943.64,279.13721402,-2.360000000000582,-0.2805302325426643
2024-01-10 22:00:00,46902.69,6635.62295,46907.71,156.4007134,5.019999999996799,0.2215868349330768
2024-01-10 23:00:00,46653.99,9353.72953,46648.59,175.77384459,-5.400000000001455,-0.4873643633187122
2024-01-11 00:00:00,46670.01,2859.39936,46686.62,60.81852143,16.610000000000582,1.0101419585167903
2024-01-11 01:00:00,46506.94,1772.5933,46502.91,35.39908813,-4.029999999998836,-0.3941529293833023
2024-01-11 02:00:00,46559.0,1242.76928,46560.36,17.29623158,1.360000000000582,-0.0274305725140728
2024-01-11 03:00:00,46502.16,2090.15306,46502.86,62.5467684,0.6999999999970896,-0.0723353509064659
2024-01-11 04:00:00,46400.01,1666.06111,46397.95,21.71456281,-2.060000000004948,-0.2601189696374361
2024-01-11 05:00:00,46070.0,2132.23648,46082.65,41.60316408,12.650000000001455,0.7407132881639173
2024-01-11 06:00:00,45907.3,2234.87531,45908.94,42.44557835,1.639999999999418,-0.0083800604689952
2024-01-11 07:00:00,46101.4,1518.70045,46098.58,25.21314092,-2.819999999999709,-0.3118275023310768
2024-01-11 08:00:00,46277.0,1468.58251,46278.1,19.90052553,1.0999999999985448,-0.0451203336989999
2024-01-11 09:00:00,46220.12,1341.13559,46225.65,21.57585273,5.529999999998836,0.2562859818726083
2024-01-11 10:00:00,46859.91,2559.25355,46853.22,51.49233072,-6.690000000002328,-0.5751327938125298
2024-01-11 11:00:00,47060.0,3169.51389,47058.0,43.63125099,-2.0,-0.2560367170559944
2024-01-11 12:00:00,47449.63,3177.46648,47455.14,60.94041001,5.510000000002037,0.2549252310124578
2024-01-11 13:00:00,47325.2,4404.70297,47324.19,83.7402061,-1.0099999999947613,-0.1886795494674049
2024-01-11 14:00:00,48571.22,15868.93224,48598.06,388.3630137,26.839999999996508,1.7061660235949216
2024-01-11 15:00:00,46783.78,12867.70365,46712.01,396.86657073,-71.7699999999968,-5.003016093450749
2024-01-11 16:00:00,46007.29,9918.42093,45957.48,329.39058552,-49.80999999999767,-3.5089116487663654
2024-01-11 17:00:00,46497.14,4932.85516,46477.07,160.00279579,-20.06999999999971,-1.4854751193987743
2024-01-11 18:00:00,46609.99,2426.83408,46618.4,123.93467968,8.410000000003492,0.4522341057659668
2024-01-11 19:00:00,46692.3,1894.15573,46703.01,50.1656898,10.709999999999129,0.6087204547080295
2024-01-11 20:00:00,46241.92,4521.03099,46310.48,191.38455039,68.56000000000495,4.544692318323864
2024-01-11 21:00:00,46156.01,1507.69927,46158.65,37.70955893,2.639999999999418,0.059657482549422
2024-01-11 22:00:00,46399.99,968.31728,46404.57,23.8930799,4.580000000001746,0.1916503160053099
2024-01-11 23:00:00,46339.16,926.93693,46344.0,81.95532457,4.839999999996508,0.2093400771897419
